date,fire_count,total_frp,burned_area,year_x,fire_count_baseline,total_frp_baseline,burned_area_baseline,fire_anomaly,frp_anomaly,burn_anomaly,aerosol_index,no2,co,year_y,co_baseline,no2_baseline,aerosol_index_baseline,co_anomaly,no2_anomaly,ai_anomaly
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.744112500934347,2.952490845891675e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.023130740634158e-05,-0.13459241935450894
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.744453334787765,2.950159560219066e-05,0.03882862662250613,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.002085379391926087,-1.025462026306767e-05,-0.13493325320792693
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.23264176831517946,2.7143422523582793e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2612793341675537e-05,0.3768783132646586
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3919256800029697,2.7060797676234034e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2695418189024296e-05,0.21759440157686838
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.392086338344681,2.7086517053291548e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2669698811966782e-05,0.21743374323515707
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3925978127061382,2.7034569027994333e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2721646837263997e-05,0.21692226887369986
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3928029655379582,2.7014265808279215e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2741950056979114e-05,0.21671711604187988
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3920862076511753,2.7029750033840745e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2726465831417585e-05,0.21743387392866276
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3918638575960331,2.7062181213622822e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2694034651635508e-05,0.21765622398380496
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3918638575960331,2.7062181213622822e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2694034651635508e-05,0.21765622398380496
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3920862076511753,2.7029750033840745e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2726465831417585e-05,0.21743387392866276
2018-09-02,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3918638575960331,2.7062181213622822e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2694034651635508e-05,0.21765622398380496
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3918638575960331,2.7062181213622822e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2694034651635508e-05,0.21765622398380496
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.3920862076511753,2.7029750033840745e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2726465831417585e-05,0.21743387392866276
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.39189452275788106,2.7064869952976343e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2691345912281987e-05,0.217625558821957
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.39235223837827676,2.703672090057174e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2719494964686589e-05,0.2171678432015613
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.5595836664267912,3.0974384991486355e-05,0.03939583777391534,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.0026525905433352967,-8.781830873771975e-06,0.04993641515304681
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7270653990695194,3.185759704300146e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.89861882225687e-06,-0.11754531748968133
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7269793183348895,3.1873490232902536e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.882725632355794e-06,-0.11745923675505143
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7271113575726346,3.187711683260465e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.879099032653677e-06,-0.1175912759927965
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7270076155977894,3.183621479271726e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.920001072541069e-06,-0.11748753401795131
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7267997815411442,3.184155339097584e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.914662474282489e-06,-0.11727969996130616
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7266789443435392,3.1880340121606856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.875875743651473e-06,-0.11715886276370113
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7266789443435392,3.1880340121606856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.875875743651473e-06,-0.11715886276370113
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7266789443435392,3.1880340121606856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.875875743651473e-06,-0.11715886276370113
2018-09-03,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7267997815411442,3.184155339097584e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.914662474282489e-06,-0.11727969996130616
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7266789443435392,3.1880340121606856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.875875743651473e-06,-0.11715886276370113
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7266789443435392,3.1880340121606856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.875875743651473e-06,-0.11715886276370113
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.726621517561605,3.187543161929162e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.88078424596671e-06,-0.11710143598176692
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.7267470091482277,3.183599242648491e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.920223438773423e-06,-0.1172269275683896
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.0125583396838562,3.8942756769218276e-05,0.04096409532815009,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.0042208480975700485,-8.134590960400543e-07,-0.40303825810401817
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2976730127576603,4.808130247876467e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.325086613506337e-06,-0.6881529311778223
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.297231608824592,4.829475924015265e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.53854337489432e-06,-0.687711527244754
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2978483363492048,4.8043721074913836e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.287505209655507e-06,-0.6883282547693668
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2973274729908781,4.828966797425713e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.5334521089988e-06,-0.6878073914110401
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.297336427892931,4.827707236415105e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.520856498892717e-06,-0.6878163463130929
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2974380403434425,4.8364719777033074e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.608503911774744e-06,-0.6879179587636044
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2974380403434425,4.8364719777033074e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.608503911774744e-06,-0.6879179587636044
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2974380403434425,4.8364719777033074e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.608503911774744e-06,-0.6879179587636044
2018-09-04,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2977967971942255,4.816791293868988e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.411697073431547e-06,-0.6882767156143874
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2974380403434425,4.8364719777033074e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.608503911774744e-06,-0.6879179587636044
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2974380403434425,4.8364719777033074e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.608503911774744e-06,-0.6879179587636044
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2972586847085348,4.832451416814136e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.568298302883029e-06,-0.6877386031286967
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.2973975773106203,4.8281011807914456e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,8.524795942656126e-06,-0.6878774957307823
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.4258695849344043,4.6657458099140135e-05,0.040918917786051785,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.004175670555471744,6.901242233881805e-06,-0.8163495033545662
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5530792297112472,4.619121009794184e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.434994232683507e-06,-0.9435591481314092
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5537098135704175,4.626671838685698e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.510502521598651e-06,-0.9441897319905794
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535158186654776,4.617341574505018e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.417199879791852e-06,-0.9439957370856396
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5529957982984774,4.6247249810532496e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.491033945274166e-06,-0.9434757167186394
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5532263681282104,4.6194527220778406e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.438311355520076e-06,-0.9437062865483723
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-05,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5535436346077751,4.624587147837827e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.489655613119937e-06,-0.9440235530279371
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5528019602502539,4.6186804871007856e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,6.4305890057495265e-06,-0.9432818786704158
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5579201660924786,4.470223867576699e-05,0.04137865638952346,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.004635409158943421,4.9460228105086595e-06,-0.9484000845126406
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5254225885935062,3.9093154738435166e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.630611268231638e-07,-0.9159025070136682
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5254995362343715,3.909237590575197e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.638399595063581e-07,-0.9159794546545335
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5259625150795777,3.902913017786039e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.270856873979408e-07,-0.9164424334997396
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5251000243719766,3.9033775789223034e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.22440076035296e-07,-0.9155799427921385
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.525432266494129,3.909072057085062e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.65495294407709e-07,-0.915912184914291
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5250901017678422,3.902456682477294e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.316490404853888e-07,-0.9155700201880042
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5250901017678422,3.902456682477294e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.316490404853888e-07,-0.9155700201880042
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5252142757263751,3.9090513831223555e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.657020340347747e-07,-0.9156941941465371
2018-09-06,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5252142757263751,3.9090513831223555e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.657020340347747e-07,-0.9156941941465371
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5252142757263751,3.9090513831223555e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.657020340347747e-07,-0.9156941941465371
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5252142757263751,3.9090513831223555e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.657020340347747e-07,-0.9156941941465371
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.5250901017678422,3.902456682477294e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-7.316490404853888e-07,-0.9155700201880042
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.525831143083299,3.909994422132953e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-6.562716439288018e-07,-0.9163110615034609
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-1.4929325577042325,3.90347963680565e-05,0.03930042604155306,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.002557178810973018,-7.214194972018296e-07,-0.8834124761243944
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.5380154998647907,2.9721194354977017e-05,0.03987867646341127,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,0.0031354292328312286,-1.0035021510281313e-05,0.07150458171504737
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.5502219248075204,2.728159941277216e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.247461645248617e-05,0.059298156772317645
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.550902945393879,2.7224698815188996e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2531517050069334e-05,0.058617136185959096
2018-09-07,0.0,0.0,,2018,0.6369013179042109,87.26615236258438,2.414958245036765,-0.6369013179042109,-87.26615236258438,,-0.549404483614517,2.7278770627141553e-05,,2018,0.03674324723058004,3.975621586525833e-05,-0.6095200815798381,,-1.2477445238116777e-05,0.060115597965321066
